alignment_id,work_id,section_id,section_unit,segment_type,alignment_granularity,is_coarse_alignment,coarse_alignment_reason,source_segment_count,target_segment_count,alignment_type,confidence,order,chinese_ref,chinese_text,translation_ref,translation_text
laozi-chapter-021__align-012,laozi,laozi-chapter-021,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,14,老子 21.14,其名不去，,老子 21.16,"So, in their beautiful array,"
laozi-chapter-021__align-013,laozi,laozi-chapter-021,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,15,老子 21.15,以閱眾甫。,老子 21.17,Things form and never know decay.
laozi-chapter-021__align-014,laozi,laozi-chapter-021,chapter,sentence,grouped,False,,2,2,exact_or_near_exact,1.0,16,老子 21.16 - 老子 21.17,吾何以知眾甫之狀哉？以此。,老子 21.18 - 老子 21.19,How know I that it is so with all the beauties of existing things? By this (nature of the Dao).
laozi-chapter-022__align-001,laozi,laozi-chapter-022,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,1,老子 22.1,曲則全，,老子 22.1,The partial becomes complete;
laozi-chapter-022__align-002,laozi,laozi-chapter-022,chapter,sentence,grouped,False,,1,2,exact_or_near_exact,1.0,2,老子 22.2,枉則直，,老子 22.2 - 老子 22.3,"the crooked, straight; the empty, full;"
laozi-chapter-022__align-003,laozi,laozi-chapter-022,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,3,老子 22.3,窪則盈，,老子 22.4,"the worn out, new."
laozi-chapter-022__align-004,laozi,laozi-chapter-022,chapter,sentence,grouped,False,,3,2,exact_or_near_exact,1.0,4,老子 22.4 - 老子 22.6,敝則新，少則得，多則惑。,老子 22.5 - 老子 22.6,He whose (desires) are few gets them; he whose (desires) are many goes astray.
laozi-chapter-022__align-005,laozi,laozi-chapter-022,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,7,老子 22.7,是以聖人抱一為天下式。,老子 22.7,"Therefore the sage holds in his embrace the one thing (of humility), and manifests it to all the world."
laozi-chapter-022__align-006,laozi,laozi-chapter-022,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,8,老子 22.8,不自見故明，,老子 22.8,"He is free from self- display, and therefore he shines;"
laozi-chapter-022__align-007,laozi,laozi-chapter-022,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,9,老子 22.9,不自是故彰，,老子 22.9,"from self-assertion, and therefore he is distinguished;"
laozi-chapter-022__align-008,laozi,laozi-chapter-022,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,10,老子 22.10,不自伐故有功，,老子 22.10,"from self-boasting, and therefore his merit is acknowledged;"
laozi-chapter-022__align-009,laozi,laozi-chapter-022,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,11,老子 22.11,不自矜故長。,老子 22.11,"from self-complacency, and therefore he acquires superiority."
laozi-chapter-022__align-010,laozi,laozi-chapter-022,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,12,老子 22.12 - 老子 22.13,夫唯不爭，故天下莫能與之爭。,老子 22.12,It is because he is thus free from striving that therefore no one in the world is able to strive with him.
laozi-chapter-022__align-011,laozi,laozi-chapter-022,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,14,老子 22.14 - 老子 22.15,古之所謂曲則全者，豈虛言哉！,老子 22.13,That saying of the ancients that 'the partial becomes complete' was not vainly spoken:
laozi-chapter-022__align-012,laozi,laozi-chapter-022,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,16,老子 22.16,誠全而歸之。,老子 22.14,- all real completion is comprehended under it.
laozi-chapter-023__align-001,laozi,laozi-chapter-023,chapter,sentence,grouped,False,,2,2,exact_or_near_exact,1.0,1,老子 23.1 - 老子 23.2,希言自然。故飄風不終朝，,老子 23.1 - 老子 23.2,Abstaining from speech marks him who is obeying the spontaneity of his nature. A violent wind does not last for a whole morning;
laozi-chapter-023__align-002,laozi,laozi-chapter-023,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,3,老子 23.3,驟雨不終日。,老子 23.3,a sudden rain does not last for the whole day.
laozi-chapter-023__align-003,laozi,laozi-chapter-023,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,4,老子 23.4,孰為此者？,老子 23.4,To whom is it that these (two) things are owing?
laozi-chapter-023__align-004,laozi,laozi-chapter-023,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,5,老子 23.5,天地。,老子 23.5,To Heaven and Earth.
laozi-chapter-023__align-005,laozi,laozi-chapter-023,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,6,老子 23.6,天地尚不能久，,老子 23.6,"If Heaven and Earth cannot make such (spasmodic) actings last long, how much less can man!"
laozi-chapter-023__align-006,laozi,laozi-chapter-023,chapter,sentence,grouped,False,,3,1,exact_or_near_exact,1.0,7,老子 23.7 - 老子 23.9,而況於人乎？故從事於道者，道者同於道，,老子 23.7,"Therefore when one is making the Dao his business, those who are also pursuing it, agree with him in it, and those who are making the manifestation of its course their object agree with him in that;"
laozi-chapter-023__align-007,laozi,laozi-chapter-023,chapter,sentence,grouped,False,,3,2,exact_or_near_exact,1.0,10,老子 23.10 - 老子 23.12,德者同於德，失者同於失。同於道者，,老子 23.8 - 老子 23.9,"while even those who are failing in both these things agree with him where they fail. Hence, those with whom he agrees as to the Dao have the happiness of attaining to it;"
laozi-chapter-023__align-008,laozi,laozi-chapter-023,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,13,老子 23.13 - 老子 23.14,道亦樂得之；同於德者，,老子 23.10,those with whom he agrees as to its manifestation have the happiness of attaining to it;
laozi-chapter-023__align-009,laozi,laozi-chapter-023,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,15,老子 23.15 - 老子 23.16,德亦樂得之；同於失者，,老子 23.11,and those with whom he agrees in their failure have also the happiness of attaining (to the Dao).
laozi-chapter-023__align-010,laozi,laozi-chapter-023,chapter,sentence,grouped,False,,3,1,exact_or_near_exact,1.0,17,老子 23.17 - 老子 23.19,失亦樂得之。信不足焉，有不信焉。,老子 23.12,"(But) when there is not faith sufficient (on his part), a want of faith (in him) ensues (on the part of the others)."
laozi-chapter-024__align-001,laozi,laozi-chapter-024,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,1,老子 24.1,企者不立，,老子 24.1,He who stands on his tiptoes does not stand firm;
laozi-chapter-024__align-002,laozi,laozi-chapter-024,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,2,老子 24.2,跨者不行，,老子 24.2,he who stretches his legs does not walk (easily).
laozi-chapter-024__align-003,laozi,laozi-chapter-024,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,3,老子 24.3,自見者不明，,老子 24.3,"(So), he who displays himself does not shine;"
laozi-chapter-024__align-004,laozi,laozi-chapter-024,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,4,老子 24.4,自是者不彰，,老子 24.4,he who asserts his own views is not distinguished;
laozi-chapter-024__align-005,laozi,laozi-chapter-024,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,5,老子 24.5,自伐者無功，,老子 24.5,he who vaunts himself does not find his merit acknowledged;
laozi-chapter-024__align-006,laozi,laozi-chapter-024,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,6,老子 24.6,自矜者不長。,老子 24.6,he who is self- conceited has no superiority allowed to him.
laozi-chapter-024__align-007,laozi,laozi-chapter-024,chapter,sentence,grouped,False,,3,1,exact_or_near_exact,1.0,7,老子 24.7 - 老子 24.9,其在道也，曰餘食贅行。物或惡之，,老子 24.7,"Such conditions, viewed from the standpoint of the Dao, are like remnants of food, or a tumour on the body, which all dislike."
laozi-chapter-024__align-008,laozi,laozi-chapter-024,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,10,老子 24.10,故有道者不處。,老子 24.8,Hence those who pursue (the course) of the Dao do not adopt and allow them.
laozi-chapter-025__align-001,laozi,laozi-chapter-025,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,1,老子 25.1 - 老子 25.2,有物混成，先天地生。,老子 25.1,"There was something undefined and complete, coming into existence before Heaven and Earth."
laozi-chapter-025__align-002,laozi,laozi-chapter-025,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,3,老子 25.3 - 老子 25.4,寂兮寥兮，獨立而不改，,老子 25.2,"How still it was and formless, standing alone, and undergoing no change, reaching everywhere and in no danger (of being exhausted)!"
laozi-chapter-025__align-003,laozi,laozi-chapter-025,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,5,老子 25.5,周行而不殆，,老子 25.3,It may be regarded as the Mother of all things.
laozi-chapter-025__align-004,laozi,laozi-chapter-025,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,6,老子 25.6 - 老子 25.7,可以為天下母。吾不知其名，,老子 25.4,"I do not know its name, and I give it the designation of the Dao (the Way or Course)."
laozi-chapter-025__align-005,laozi,laozi-chapter-025,chapter,sentence,grouped,False,,2,2,exact_or_near_exact,1.0,8,老子 25.8 - 老子 25.9,字之曰道，強為之名曰大。,老子 25.5 - 老子 25.6,"Making an effort (further) to give it a name I call it The Great. Great, it passes on (in constant flow)."
laozi-chapter-025__align-006,laozi,laozi-chapter-025,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,10,老子 25.10,大曰逝，,老子 25.7,"Passing on, it becomes remote."
laozi-chapter-025__align-007,laozi,laozi-chapter-025,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,11,老子 25.11,逝曰遠，,老子 25.8,"Having become remote, it returns."
laozi-chapter-025__align-008,laozi,laozi-chapter-025,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,12,老子 25.12,遠曰反。,老子 25.9,Therefore the Dao is great;
laozi-chapter-025__align-009,laozi,laozi-chapter-025,chapter,sentence,grouped,False,,1,2,exact_or_near_exact,1.0,13,老子 25.13,故道大，,老子 25.10 - 老子 25.11,Heaven is great; Earth is great;
laozi-chapter-025__align-010,laozi,laozi-chapter-025,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,14,老子 25.14 - 老子 25.15,天大，地大，,老子 25.12,and the (sage) king is also great.
laozi-chapter-025__align-011,laozi,laozi-chapter-025,chapter,sentence,grouped,False,,3,2,exact_or_near_exact,1.0,16,老子 25.16 - 老子 25.18,王亦大。域中有四大，而王居其一焉。,老子 25.13 - 老子 25.14,"In the universe there are four that are great, and the (sage) king is one of them. Man takes his law from the Earth;"
laozi-chapter-025__align-012,laozi,laozi-chapter-025,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,19,老子 25.19,人法地，,老子 25.15,the Earth takes its law from Heaven;
laozi-chapter-025__align-013,laozi,laozi-chapter-025,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,20,老子 25.20,地法天，,老子 25.16,Heaven takes its law from the Dao.
laozi-chapter-025__align-014,laozi,laozi-chapter-025,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,21,老子 25.21 - 老子 25.22,天法道，道法自然。,老子 25.17,The law of the Dao is its being what it is.
laozi-chapter-026__align-001,laozi,laozi-chapter-026,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,1,老子 26.1,重為輕根，,老子 26.1,Gravity is the root of lightness;
laozi-chapter-026__align-002,laozi,laozi-chapter-026,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,2,老子 26.2,靜為躁君。,老子 26.2,"stillness, the ruler of movement."
laozi-chapter-026__align-003,laozi,laozi-chapter-026,chapter,sentence,grouped,False,,3,2,exact_or_near_exact,1.0,3,老子 26.3 - 老子 26.5,是以聖人終日行不離輜重。雖有榮觀，燕處超然。,老子 26.3 - 老子 26.4,"Therefore a wise prince, marching the whole day, does not go far from his baggage waggons. Although he may have brilliant prospects to look at, he quietly remains (in his proper place), indifferent to them."
laozi-chapter-026__align-004,laozi,laozi-chapter-026,chapter,sentence,grouped,False,,4,3,exact_or_near_exact,1.0,6,老子 26.6 - 老子 26.9,奈何萬乘之主，而以身輕天下？輕則失本，躁則失君。,老子 26.5 - 老子 26.7,"How should the lord of a myriad chariots carry himself lightly before the kingdom? If he do act lightly, he has lost his root (of gravity); if he proceed to active movement, he will lose his throne."
laozi-chapter-027__align-001,laozi,laozi-chapter-027,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,1,老子 27.1,善行無轍迹，,老子 27.1,The skilful traveller leaves no traces of his wheels or footsteps;
laozi-chapter-027__align-002,laozi,laozi-chapter-027,chapter,sentence,grouped,False,,2,2,exact_or_near_exact,1.0,2,老子 27.2 - 老子 27.3,善言無瑕讁；善數不用籌策；,老子 27.2 - 老子 27.3,the skilful speaker says nothing that can be found fault with or blamed; the skilful reckoner uses no tallies;
laozi-chapter-027__align-003,laozi,laozi-chapter-027,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,4,老子 27.4,善閉無關楗而不可開，,老子 27.4,"the skilful closer needs no bolts or bars, while to open what he has shut will be impossible;"
laozi-chapter-027__align-004,laozi,laozi-chapter-027,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,5,老子 27.5,善結無繩約而不可解。,老子 27.5,"the skilful binder uses no strings or knots, while to unloose what he has bound will be impossible."
laozi-chapter-027__align-005,laozi,laozi-chapter-027,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,6,老子 27.6 - 老子 27.7,是以聖人常善救人，故無棄人；,老子 27.6,"In the same way the sage is always skilful at saving men, and so he does not cast away any man;"
laozi-chapter-027__align-006,laozi,laozi-chapter-027,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,8,老子 27.8 - 老子 27.9,常善救物，故無棄物，,老子 27.7,"he is always skilful at saving things, and so he does not cast away anything."
laozi-chapter-027__align-007,laozi,laozi-chapter-027,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,10,老子 27.10,是謂襲明。,老子 27.8,This is called 'Hiding the light of his procedure.'
laozi-chapter-027__align-008,laozi,laozi-chapter-027,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,11,老子 27.11 - 老子 27.12,故善人者，不善人之師；,老子 27.9,Therefore the man of skill is a master (to be looked up to) by him who has not the skill;
laozi-chapter-027__align-009,laozi,laozi-chapter-027,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,13,老子 27.13 - 老子 27.14,不善人者，善人之資。,老子 27.10,and he who has not the skill is the helper of (the reputation of) him who has the skill.
laozi-chapter-027__align-010,laozi,laozi-chapter-027,chapter,sentence,grouped,False,,3,1,exact_or_near_exact,1.0,15,老子 27.15 - 老子 27.17,不貴其師，不愛其資，雖智大迷，,老子 27.11,"If the one did not honour his master, and the other did not rejoice in his helper, an (observer), though intelligent, might greatly err about them."
laozi-chapter-027__align-011,laozi,laozi-chapter-027,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,18,老子 27.18,是謂要妙。,老子 27.12,This is called 'The utmost degree of mystery.'
laozi-chapter-028__align-001,laozi,laozi-chapter-028,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,1,老子 28.1,知其雄，,老子 28.1,"Who knows his manhood's strength,"
laozi-chapter-028__align-002,laozi,laozi-chapter-028,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,2,老子 28.2,守其雌，,老子 28.2,Yet still his female feebleness maintains;
laozi-chapter-028__align-003,laozi,laozi-chapter-028,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,3,老子 28.3,為天下谿。,老子 28.3,"As to one channel flow the many drains,"
laozi-chapter-028__align-004,laozi,laozi-chapter-028,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,4,老子 28.4,為天下谿，,老子 28.4,"All come to him, yea, all beneath the sky."
laozi-chapter-028__align-005,laozi,laozi-chapter-028,chapter,sentence,grouped,False,,2,3,exact_or_near_exact,1.0,5,老子 28.5 - 老子 28.6,常德不離，復歸於嬰兒。,老子 28.5 - 老子 28.7,"Thus he the constant excellence retains; The simple child again, free from all stains. Who knows how white attracts,"
laozi-chapter-028__align-006,laozi,laozi-chapter-028,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,7,老子 28.7,知其白，,老子 28.8,"Yet always keeps himself within black's shade,"
laozi-chapter-028__align-007,laozi,laozi-chapter-028,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,8,老子 28.8,守其黑，,老子 28.9,"The pattern of humility displayed,"
laozi-chapter-028__align-008,laozi,laozi-chapter-028,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,9,老子 28.9,為天下式。,老子 28.10,Displayed in view of all beneath the sky;
laozi-chapter-028__align-009,laozi,laozi-chapter-028,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,10,老子 28.10,為天下式，,老子 28.11,"He in the unchanging excellence arrayed,"
laozi-chapter-028__align-010,laozi,laozi-chapter-028,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,11,老子 28.11,常德不忒，,老子 28.12,Endless return to man's first state has made.
laozi-chapter-028__align-011,laozi,laozi-chapter-028,chapter,sentence,grouped,False,,2,2,exact_or_near_exact,1.0,12,老子 28.12 - 老子 28.13,復歸於無極。知其榮，,老子 28.13 - 老子 28.14,"Who knows how glory shines, Yet loves disgrace, nor ever for it is pale;"
laozi-chapter-028__align-012,laozi,laozi-chapter-028,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,14,老子 28.14,守其辱，,老子 28.15,"Behold his presence in a spacious vale,"
laozi-chapter-028__align-013,laozi,laozi-chapter-028,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,15,老子 28.15,為天下谷，,老子 28.16,To which men come from all beneath the sky.
laozi-chapter-028__align-014,laozi,laozi-chapter-028,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,16,老子 28.16,常德乃足，,老子 28.17,The unchanging excellence completes its tale;
laozi-chapter-028__align-015,laozi,laozi-chapter-028,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,17,老子 28.17,復歸於樸。,老子 28.18,The simple infant man in him we hail.
laozi-chapter-028__align-016,laozi,laozi-chapter-028,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,18,老子 28.18,樸散則為器，,老子 28.19,"The unwrought material, when divided and distributed, forms vessels."
laozi-chapter-028__align-017,laozi,laozi-chapter-028,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,19,老子 28.19 - 老子 28.20,聖人用之，則為官長，,老子 28.20,"The sage, when employed, becomes the Head of all the Officers (of government);"
laozi-chapter-028__align-018,laozi,laozi-chapter-028,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,21,老子 28.21,故大制不割。,老子 28.21,and in his greatest regulations he employs no violent measures.
laozi-chapter-029__align-001,laozi,laozi-chapter-029,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,1,老子 29.1 - 老子 29.2,將欲取天下而為之，吾見其不得已。,老子 29.1,"If any one should wish to get the kingdom for himself, and to effect this by what he does, I see that he will not succeed."
laozi-chapter-029__align-002,laozi,laozi-chapter-029,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,3,老子 29.3 - 老子 29.4,天下神器，不可為也，,老子 29.2,"The kingdom is a spirit-like thing, and cannot be got by active doing."
laozi-chapter-029__align-003,laozi,laozi-chapter-029,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,5,老子 29.5,為者敗之，,老子 29.3,He who would so win it destroys it;
laozi-chapter-029__align-004,laozi,laozi-chapter-029,chapter,sentence,grouped,False,,2,2,exact_or_near_exact,1.0,6,老子 29.6 - 老子 29.7,執者失之。故物或行或隨，,老子 29.4 - 老子 29.5,he who would hold it in his grasp loses it. The course and nature of things is such that
laozi-chapter-029__align-005,laozi,laozi-chapter-029,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,8,老子 29.8,或歔或吹。,老子 29.6,What was in front is now behind;
laozi-chapter-029__align-006,laozi,laozi-chapter-029,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,9,老子 29.9,或強或羸，,老子 29.7,What warmed anon we freezing find.
laozi-chapter-029__align-007,laozi,laozi-chapter-029,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,10,老子 29.10,或挫或隳。,老子 29.8,Strength is of weakness oft the spoil;
laozi-chapter-029__align-008,laozi,laozi-chapter-029,chapter,sentence,grouped,False,,3,2,exact_or_near_exact,1.0,11,老子 29.11 - 老子 29.13,是以聖人去甚，去奢，去泰。,老子 29.9 - 老子 29.10,"The store in ruins mocks our toil. Hence the sage puts away excessive effort, extravagance, and easy indulgence."
laozi-chapter-030__align-001,laozi,laozi-chapter-030,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,1,老子 30.1 - 老子 30.2,以道佐人主者，不以兵強天下。,老子 30.1,He who would assist a lord of men in harmony with the Dao will not assert his mastery in the kingdom by force of arms.
laozi-chapter-030__align-002,laozi,laozi-chapter-030,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,3,老子 30.3,其事好還。,老子 30.2,Such a course is sure to meet with its proper return.
laozi-chapter-030__align-003,laozi,laozi-chapter-030,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,4,老子 30.4,師之所處，,老子 30.3,"Wherever a host is stationed, briars and thorns spring up."
laozi-chapter-030__align-004,laozi,laozi-chapter-030,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,5,老子 30.5 - 老子 30.6,荊棘生焉。大軍之後，,老子 30.4,In the sequence of great armies there are sure to be bad years.
laozi-chapter-030__align-005,laozi,laozi-chapter-030,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,7,老子 30.7,必有凶年。,老子 30.5,"A skilful (commander) strikes a decisive blow, and stops."
laozi-chapter-030__align-006,laozi,laozi-chapter-030,chapter,sentence,grouped,False,,4,2,exact_or_near_exact,1.0,8,老子 30.8 - 老子 30.11,善有果而已，不敢以取強。果而勿矜，果而勿伐，,老子 30.6 - 老子 30.7,"He does not dare (by continuing his operations) to assert and complete his mastery. He will strike the blow, but will be on his guard against being vain or boastful or arrogant in consequence of it."
laozi-chapter-030__align-007,laozi,laozi-chapter-030,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,12,老子 30.12,果而勿驕。,老子 30.8,He strikes it as a matter of necessity;
laozi-chapter-030__align-008,laozi,laozi-chapter-030,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,13,老子 30.13,果而不得已，,老子 30.9,"he strikes it, but not from a wish for mastery."
laozi-chapter-030__align-009,laozi,laozi-chapter-030,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,14,老子 30.14,果而勿強。,老子 30.10,When things have attained their strong maturity they become old.
laozi-chapter-030__align-010,laozi,laozi-chapter-030,chapter,sentence,grouped,False,,3,2,exact_or_near_exact,1.0,15,老子 30.15 - 老子 30.17,物壯則老，是謂不道，不道早已。,老子 30.11 - 老子 30.12,This may be said to be not in accordance with the Dao: and what is not in accordance with it soon comes to an end.
laozi-chapter-031__align-001,laozi,laozi-chapter-031,chapter,sentence,grouped,False,,3,1,exact_or_near_exact,1.0,1,老子 31.1 - 老子 31.3,夫佳兵者，不祥之器，物或惡之，,老子 31.1,"Now arms, however beautiful, are instruments of evil omen, hateful, it may be said, to all creatures."
laozi-chapter-031__align-002,laozi,laozi-chapter-031,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,4,老子 31.4,故有道者不處。,老子 31.2,Therefore they who have the Dao do not like to employ them.
laozi-chapter-031__align-003,laozi,laozi-chapter-031,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,5,老子 31.5 - 老子 31.6,君子居則貴左，用兵則貴右。,老子 31.3,"The superior man ordinarily considers the left hand the most honourable place, but in time of war the right hand."
laozi-chapter-031__align-004,laozi,laozi-chapter-031,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,7,老子 31.7 - 老子 31.8,兵者不祥之器，非君子之器，,老子 31.4,"Those sharp weapons are instruments of evil omen, and not the instruments of the superior man;"
laozi-chapter-031__align-005,laozi,laozi-chapter-031,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,9,老子 31.9,不得已而用之，,老子 31.5,- he uses them only on the compulsion of necessity.
laozi-chapter-031__align-006,laozi,laozi-chapter-031,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,10,老子 31.10,恬淡為上。,老子 31.6,Calm and repose are what he prizes;
laozi-chapter-031__align-007,laozi,laozi-chapter-031,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,11,老子 31.11,勝而不美，,老子 31.7,victory (by force of arms) is to him undesirable.
laozi-chapter-031__align-008,laozi,laozi-chapter-031,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,12,老子 31.12 - 老子 31.13,而美之者，是樂殺人。,老子 31.8,To consider this desirable would be to delight in the slaughter of men;
laozi-chapter-031__align-009,laozi,laozi-chapter-031,chapter,sentence,grouped,False,,2,2,exact_or_near_exact,1.0,14,老子 31.14 - 老子 31.15,夫樂殺人者，則不可以得志於天下矣。,老子 31.9 - 老子 31.10,and he who delights in the slaughter of men cannot get his will in the kingdom. On occasions of festivity to be on the left hand is the prized position;
laozi-chapter-031__align-010,laozi,laozi-chapter-031,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,16,老子 31.16,吉事尚左，,老子 31.11,"on occasions of mourning, the right hand."
laozi-chapter-031__align-011,laozi,laozi-chapter-031,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,17,老子 31.17 - 老子 31.18,凶事尚右。偏將軍居左，,老子 31.12,The second in command of the army has his place on the left;
laozi-chapter-031__align-012,laozi,laozi-chapter-031,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,19,老子 31.19,上將軍居右，,老子 31.13,the general commanding in chief has his on the right;
laozi-chapter-031__align-013,laozi,laozi-chapter-031,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,20,老子 31.20,言以喪禮處之。,老子 31.14,"- his place, that is, is assigned to him as in the rites of mourning."
laozi-chapter-031__align-014,laozi,laozi-chapter-031,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,21,老子 31.21 - 老子 31.22,殺人之眾，以哀悲泣之，,老子 31.15,He who has killed multitudes of men should weep for them with the bitterest grief;
laozi-chapter-031__align-015,laozi,laozi-chapter-031,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,23,老子 31.23 - 老子 31.24,戰勝，以喪禮處之。,老子 31.16,and the victor in battle has his place (rightly) according to those rites.
laozi-chapter-032__align-001,laozi,laozi-chapter-032,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,1,老子 32.1,道常無名，,老子 32.1,"The Dao, considered as unchanging, has no name."
laozi-chapter-032__align-002,laozi,laozi-chapter-032,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,2,老子 32.2 - 老子 32.3,樸雖小，天下莫能臣也。,老子 32.2,"Though in its primordial simplicity it may be small, the whole world dares not deal with (one embodying) it as a minister."
laozi-chapter-032__align-003,laozi,laozi-chapter-032,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,4,老子 32.4 - 老子 32.5,侯王若能守之，萬物將自賓。,老子 32.3,"If a feudal prince or the king could guard and hold it, all would spontaneously submit themselves to him."
laozi-chapter-032__align-004,laozi,laozi-chapter-032,chapter,sentence,grouped,False,,3,1,exact_or_near_exact,1.0,6,老子 32.6 - 老子 32.8,天地相合，以降甘露，民莫之令而自均。,老子 32.4,"Heaven and Earth (under its guidance) unite together and send down the sweet dew, which, without the directions of men, reaches equally everywhere as of its own accord."
