alignment_id,work_id,section_id,section_unit,segment_type,alignment_granularity,is_coarse_alignment,coarse_alignment_reason,source_segment_count,target_segment_count,alignment_type,confidence,order,chinese_ref,chinese_text,translation_ref,translation_text
mozi-009-exaltation-of-the-virtuous-ii__align-0043,mozi,mozi-009-exaltation-of-the-virtuous-ii,chapter,sentence,grouped,False,,6,4,exact_or_near_exact,0.93,131,9.131 - 9.136,『羣后之肆在下，明明不常，鰥寡不蓋。德威維威，德明維明。』乃名三后，恤功於民。伯夷降典，哲民維刑。禹平水土，主名山川。稷隆播種，農殖嘉穀。,9.124 - 9.127,"How do we know that ? It is found in the Penal Code of Lii ”, a among his subjects, and complaints were made against the Miaos (barbarians).” Again, As the feudal lords have been appointed without insight, even the widows and the widowers are not protected. Dignity is revered only when it is accompanied witL. magnanimity ; enliglitemnent is respected only when it is accompanied with magnanimity."
mozi-009-exaltation-of-the-virtuous-ii__align-0044,mozi,mozi-009-exaltation-of-the-virtuous-ii,chapter,sentence,grouped,False,,4,6,exact_or_near_exact,0.93,137,9.137 - 9.140,三后成功，維假於民。」則此言三聖人者，謹其言，愼其行，精其思慮，索天下之隱事遺利，以上事天，則天鄉其德。下施之萬民，萬民被其利，終身無已。故先王之言曰：,9.128 - 9.133,"Thereupon three chiefs were commissioned to care for and consolate the people : (1) Po Yi delivered the laws and statutes and taught therewith the people ; (2) Yti reduced the Flood and recovered the land, and gave names to hills and rivers ; (3) Chi descended (from his rank) and sowed seeds to encourage good farming. The benefits of the achievements of these three chiefs all fell upon the people.”  This is to say that the three sages were careful in speech, vigilant in conduct, penetrating in thought, studying and planning for every detail and benefit of the world — with this to do service to Heaven on high, Heaven will bless their virtue ; to bestow it to the people below, the people will be visited by its benefits lasting beyond their lifetime. intelligence the spread of the regular principles of duty, and the solitary and the widows were no more disregarded. The great emperor with an unprejudiced mind carried his inquiries low down among the people, and the solitary and widows laid before him their complaints against the Meaos. He sought to awe (the people) by his virtue, and all were filled with dread, he proceeded (also) to enlightenthem by his virtue, and all were enlightened. And he charged the three chiefs to labour with compassionate anxiety in the people's behalf."
mozi-009-exaltation-of-the-virtuous-ii__align-0045,mozi,mozi-009-exaltation-of-the-virtuous-ii,chapter,sentence,grouped,False,,6,6,exact_or_near_exact,0.93,141,9.141 - 9.146,「此道也，大用之，天下則不窕；小用之，則不困；修用之，則萬民被其利，終身無已。」《周頌》道之曰：「聖人之德昭於天下，若天之高，若地之普，若山之承，不坼不崩。若日之光，若月之明，與天地同常。,9.134 - 9.139,"The Baron E delivered the statutes (of ceremony) to prevent the people from rendering themselves obnoxious to punishment. Yu reduced to order the water and the land, distinguishing by name the hills and rivers. Tseih spread abroad a knowledge of husbandry, so that the people could largely cultivate the admirable grains. When the three chiefs had accomplished their work, it was abundantly well with the people."" EXALTATION OF THE VIRTUOUS (II) 47 Tkiis .said, tlie ancient kings: - “Now, tliis way, wken followed broadly to govern tke world, will not be found to be too slender ; when followed narrowly, will not be too unwieldly ; when followed with, discretion, will benefit the people beyond their lifetime.” Referring to it, the “ Eulogy of Chou ” sings : “ The virtue of the sage shining upon the world is lofty as Heaven, wide as earth, high as the mountain, unbreakable and infallible ; luminating as the sun, brilliant as the moon, eternal with heaven and earth.” This is to describe how enlightening and all-embracing, deep-rooted and, therefore, permanent is the virtue of the sage. Therefore the virtue of the sage is really inclusive of heaven and earth. Now, the rulers want to be lord over the empire and be head of the feudal lords."
mozi-009-exaltation-of-the-virtuous-ii__align-0046,mozi,mozi-009-exaltation-of-the-virtuous-ii,chapter,sentence,grouped,False,,4,4,exact_or_near_exact,0.93,147,9.147 - 9.150,」則此言聖人之德章明博大，埴固以修久也。故聖人之德，蓋總乎天地者也。今王公大人欲王天下、正諸侯，夫無德義，將何以哉？其說將必挾震威彊。,9.140 - 9.143,But how can it be done without / virtue and righteousness? Their way must be by over-; powering and overawing. But what makes them adopt this ? ' It simply pursues the people to death.
mozi-009-exaltation-of-the-virtuous-ii__align-0047,mozi,mozi-009-exaltation-of-the-virtuous-ii,chapter,sentence,grouped,False,,3,1,exact_or_near_exact,0.93,151,9.151 - 9.153,今王公大人，將焉取挾震威彊哉？傾者民之死也？民，生爲甚欲，死爲甚憎。,9.144,"But hfe is what the I people eagerly desire, and death what they greatly dread."
mozi-009-exaltation-of-the-virtuous-ii__align-0048,mozi,mozi-009-exaltation-of-the-virtuous-ii,chapter,sentence,grouped,False,,3,5,exact_or_near_exact,0.93,154,9.154 - 9.156,所欲不得，而所憎屢至，自古及今，未嘗能有以此王天下、正諸侯者也。今大人欲王天下、正諸侯，將欲使意得乎天下，名成乎後世，故不察尚賢爲政之本也？此聖人之厚行也！,9.145 - 9.149,"What is desired is not obtained, but what is dreaded befalls them ever so often. From antiquity to the present, none has yet been able to be lord over the empire and head of the feudal lords by this way. Now the rulers desire to be lord of the world and head of the feudal lords and want to have their ideas prevail all over the world, and their names established in posterity. But why do they not learn that exaltation of the virtuous is the foundation of government ? This was the actual conduct of the sages."
mozi-010-exaltation-of-the-virtuous-iii__align-0001,mozi,mozi-010-exaltation-of-the-virtuous-iii,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,0.93,1,10.1 - 10.2,子墨子言曰：天下之王公大人，皆欲其國家之富也，人民之衆也，刑法之治也。,10.1,"Motse said : All tEe riders in tEe world desire tEeir states to be wealtEy, tEeir people to be inany> and tEeir government and jurisdiction to be orderly."
mozi-010-exaltation-of-the-virtuous-iii__align-0002,mozi,mozi-010-exaltation-of-the-virtuous-iii,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,0.93,3,10.3,然而不識以尚賢爲政其國家百姓，王公大人本失尚賢爲政之本也。,10.2,But tEey do not understand to govern tEeir states and people by exaltation of tEe virtuous.
mozi-010-exaltation-of-the-virtuous-iii__align-0003,mozi,mozi-010-exaltation-of-the-virtuous-iii,chapter,sentence,grouped,False,,6,4,exact_or_near_exact,0.93,4,10.4 - 10.9,苟若王公大人本失尚賢爲政之本也，則不能毋舉物示之乎？今若有一諸侯於此，爲政其國家也，曰：「凡我國能射御之士，我將賞貴之。不能射御之士，我將罪賤之。」問於若國之士，孰喜孰懼？我以爲必能射御之士喜，不能射御之士懼。,10.3 - 10.6,"TEey Eave missed, indeed, tEe foundation of government. But can we not point tEis out to tEem by means of parallels ? Now, supposing, in governing Eis state, a feudal lord sEould proclaim : 'All tEose wEo can sEoot (witE an arrow) and drive (a cEariot) well I sEall reward and Eonour ; all tEose wEo can not I sEall punisE and disgrace.’’ If, tEen, we sEouid inquire among tEe people of tEe state as to wEo would rejoice and wEo would be afraid, I suppose naturally tEose wEo could sEoot and drive would rejoice and tEose wEo could not would be afraid. I Eave followed tEis (line of argument) and led tEem supposedly to proclaim : '' All tEe loyal and faitEful ; I sEall reward and Eonour ; all tEe disloyal and unfaitEful I sEall punisE and disgrace.” If now we sEould inquire among tEe people of tEe state as to wEo would rejoice and wEo would be afraid, I suppose naturally tEe loyal and faitEful would rejoice and tEe disloyal and unfaitEful would be afraid."
mozi-010-exaltation-of-the-virtuous-iii__align-0004,mozi,mozi-010-exaltation-of-the-virtuous-iii,chapter,sentence,grouped,False,,5,1,exact_or_near_exact,0.93,10,10.10 - 10.14,我賞因而誘之矣，曰：「凡我國之忠信之士，我將賞貴之。不忠信之士，我將罪賤之。」問於若國之士，孰喜孰懼？我以爲必忠信之士喜，不忠不信之士懼。,10.7,"Therefore tEe state and tEe people are to be governed by exalting tEe virtuous, so that those in the state that do good i will be encouraged and those that do evil will be obstructed."
mozi-010-exaltation-of-the-virtuous-iii__align-0005,mozi,mozi-010-exaltation-of-the-virtuous-iii,chapter,sentence,grouped,False,,5,4,exact_or_near_exact,0.93,15,10.15 - 10.19,今惟毋以尚賢爲政其國家百姓，使國爲善者勸，爲暴者沮。大以爲政於天下，使天下之爲善者勸，爲暴者沮。然昔吾所以貴堯、舜、禹、湯、文、武之道者，何故以哉？以其唯毋臨衆發政而治民，使天下之爲善者可而勸也，爲暴者可而沮也。然則此尚賢者也，與堯、舜、禹、湯、文、武之道同矣。,10.8 - 10.11,"To govern the empire seems then to consist of encouraging the good and obstructing the evil But why is it that I Eave esteemed the way of Yao, Shun, Yii, T’ang, Wen, and Wu ? those in the empire that did good would be encouraged and those that did evil would be obstructed. So, then, the principle of exaltation of the virtuous is identical with the way of Yao, Shun, Yii, T’ang, Wen, and Wu. The gentlemen  of to-day all exalt the virtuous in their private speech and conduct."
mozi-010-exaltation-of-the-virtuous-iii__align-0006,mozi,mozi-010-exaltation-of-the-virtuous-iii,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,0.93,20,10.20,而今天下之士君子，居處言語皆尚賢，逮至其臨衆發政而治民，莫知尚賢而使能。,10.12,"But when it comes to the administration of the government for the public, they fail to exalt the virtuous and employ the capable."
mozi-010-exaltation-of-the-virtuous-iii__align-0007,mozi,mozi-010-exaltation-of-the-virtuous-iii,chapter,sentence,grouped,False,,4,4,exact_or_near_exact,0.93,21,10.21 - 10.24,我以此知天下之士君子，明於小，而不明於大也。何以知其然乎？今王公大人有一牛羊之財，不能殺，必索良宰。有一衣裳之財，不能制，必索良工。,10.13 - 10.16,"Then I know the gentlemen understand only trifles and not things of significance. How do I know it is so ? Suppose the ruler had a cow or a sheep which he could not have killed, he would surely look for a skilful butcher. Or if he wanted a garment which he could not have made, he would surely look for a skilful tailor."
mozi-010-exaltation-of-the-virtuous-iii__align-0008,mozi,mozi-010-exaltation-of-the-virtuous-iii,chapter,sentence,grouped,False,,3,1,exact_or_near_exact,0.93,25,10.25 - 10.27,當王公大人之於此也，雖有骨肉之親、無故富貴、面目美好者，實知其不能也，不使之也。是何故？恐其敗財也。,10.17,"For these, the ruler would not employ his relatives, the rich without merit, and the good-looking, because he knew clearly they were incapable."
mozi-010-exaltation-of-the-virtuous-iii__align-0009,mozi,mozi-010-exaltation-of-the-virtuous-iii,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,0.93,28,10.28,當王公大人之於此也，則不失尚賢而使能。,10.18,He was afraid they would spoil the things to be attended to.
mozi-010-exaltation-of-the-virtuous-iii__align-0010,mozi,mozi-010-exaltation-of-the-virtuous-iii,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,0.93,29,10.29 - 10.30,王公大人有一罷馬不能治，必索良醫。有一危弓不能張，必索良工。,10.19,"So, in these, the rulers do not fail to exalt the virtuous and employ the capable."
mozi-010-exaltation-of-the-virtuous-iii__align-0011,mozi,mozi-010-exaltation-of-the-virtuous-iii,chapter,sentence,grouped,False,,6,6,exact_or_near_exact,0.93,31,10.31 - 10.36,當王公大人之於此也，雖有骨肉之親、無故富貴、面目美好者，實知其不能也，必不使。是何故？恐其敗財也。當王公大人之於此也，則不失尚賢而使能。逮至其國家則不然，王公大人骨肉之親、無故富貴、面目美好者，則舉之。則王公大人之親其國家也，不若親其一危弓、罷馬、衣裳、牛羊之財與！,10.20 - 10.25,"Again, if the ruler had a sick horse that he could not have cured, he would surely look for an ex-perienced veterinary doctor. Or if he had a tight bow which he could not draw, he would surely look for a skilful workman. For these, the ruler would not employ his relatives, the rich without merit, and the good-looking, because he knew clearly they were incapable. He was afraid they would spoil the things to be attended to. So, in these matters the rulers do not fail to exalt the virtuous and employ the capable. But when it comes to the affairs of the state all is different."
mozi-010-exaltation-of-the-virtuous-iii__align-0012,mozi,mozi-010-exaltation-of-the-virtuous-iii,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,0.93,37,10.37,我以此知天下之士君子，皆明於小，而不明於大也。,10.26,"The relations of the rulers, the rich without merit, and the good-iookino' are all promoted."
mozi-010-exaltation-of-the-virtuous-iii__align-0013,mozi,mozi-010-exaltation-of-the-virtuous-iii,chapter,sentence,grouped,False,,3,5,exact_or_near_exact,0.93,38,10.38 - 10.40,此譬猶瘖者而使爲行人，聾者而使爲樂師。是故古之聖王之治天下也，其所富，其所貴，未必王公大人骨肉之親、無故富貴、面目美好者也。是故昔者，舜耕於歷山，陶於河瀕，漁於雷澤，灰於常陽，堯得之服澤之陽，立爲天子，使接天下之政，而治天下之民。,10.27 - 10.31,"Then does it not seem that the rulers love their states not even as much as they love a tight bow, a sick horse, a garment, or a cow or a sheep? Therefore I know the gentlemen of the world understand only trifles and not things of significance. This is like trjdng to make messengers of the dumb and 2n.usical directors of tlie deaf. To the contrary, in governing the empire the sage-kings of old enriched and honoured those who were not necessarily then relatives, the rich without merit, or the good-looking. At one time Shun cultivated land at Mt."
mozi-010-exaltation-of-the-virtuous-iii__align-0014,mozi,mozi-010-exaltation-of-the-virtuous-iii,chapter,sentence,grouped,False,,5,6,exact_or_near_exact,0.93,41,10.41 - 10.45,昔伊尹爲莘氏女師僕，使爲庖人，湯得而舉之，立爲三公，使接天下之政，治天下之民。昔者傅說居北海之洲，圜土之上，衣褐帶索，庸築於傅巖之城，武丁得而舉之，立爲三公，使之接天下之政，而治天下之民。是故昔者堯之舉舜也，湯之舉伊尹也，武丁之舉傅說也，豈以爲骨肉之親、無故富貴、面目美好者哉？惟法其言，用其謀，行其道，上可而利天，中可而利鬼，下可而利人，是故推而上之。古者聖王旣審尚賢，欲以爲政，故書之竹帛，琢之槃盂，傳以遺後世子孫。,10.32 - 10.37,"Li,i made pottery by ; govemmerit of tbe empire and the rule over the people. Now, when Yao exalted Shun, T'ang exalted Yi Yin, and Wu Ting exalted Fu Yiieh was it because they were their relatives, the rich without merit, or the good-looking ? It was only because that by adopting their views, carrying out their plans, and following their ways, Heaven on high would be blessed, the spirits in the middle would be blessed, and the people below would be blessed. Therefore they were promoted and exalted. Having understood the principle of exalting the virtuous in government, the ancient sage-kings inscribed it on bamboos and silk  and engraved it on the dishes and vases,  to hand it down to their descendants. Thus we find in the Penal Code of Lli a book of an ancient king,- the following : The King said : ‘ Ho !"
mozi-010-exaltation-of-the-virtuous-iii__align-0015,mozi,mozi-010-exaltation-of-the-virtuous-iii,chapter,sentence,grouped,False,,6,4,exact_or_near_exact,0.93,46,10.46 - 10.51,於先王之書《呂刑》之書然：「王曰：於！來！有國有土，告女訟刑。在今而安百姓，女何擇言人？,10.38 - 10.41,"come, ye rulers of states and territories, I will tell you how to make punishments a blessing. Now it is yours to give repose to the people : — what should you be most concerned about the choosing of ? Should it not be proper men ? What should you deal with the most reverently ?"
mozi-010-exaltation-of-the-virtuous-iii__align-0016,mozi,mozi-010-exaltation-of-the-virtuous-iii,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,0.93,52,10.52 - 10.53,何敬不刑？何度不及？,10.42,Should it not be punishments ?
mozi-010-exaltation-of-the-virtuous-iii__align-0017,mozi,mozi-010-exaltation-of-the-virtuous-iii,chapter,sentence,grouped,False,,6,5,exact_or_near_exact,0.93,54,10.54 - 10.59,」能擇人而敬爲刑，堯、舜、禹、湯、文、武之道可及也。是何也？則以尚賢及之。於先王之書《豎年》之言然，曰：「唏夫聖武知人，以屏輔而身。」此言先王之治天下也，必選擇賢者，以爲其群屬輔佐。,10.43 - 10.47,"What should you calculate the most ? Should it not be to whom they should reach V  (This is to say) with insight in choosing men and considerate-ness in meting punishments, you can catch up with the ways p. # of Yao, Shun, Yii, T’ang, Wen, and Wu. By exalta-tion of the virtuous. Agaiainthebook “ Shu Nien”,i another boob of an ancient Mng, we find : “ He looked for wise men to protect and aid you.”  This is to say, when the ancient kings reigned over the empire they invariably selected the virtuous and made them officials and aids."
mozi-010-exaltation-of-the-virtuous-iii__align-0018,mozi,mozi-010-exaltation-of-the-virtuous-iii,chapter,sentence,grouped,False,,4,1,exact_or_near_exact,0.93,60,10.60 - 10.63,曰：今也天下之士君子，皆欲富貴而惡貧賤。曰：然。,10.48,"The gentlemen in the world like riches and honour, and dislike poverty and hmnility."
mozi-010-exaltation-of-the-virtuous-iii__align-0019,mozi,mozi-010-exaltation-of-the-virtuous-iii,chapter,sentence,grouped,False,,3,1,exact_or_near_exact,0.93,64,10.64 - 10.66,女何爲而得富貴而辟貧賤？莫若爲賢。爲賢之道將奈何？,10.49,Now how can you obtain the former and avoid the latter ?
mozi-010-exaltation-of-the-virtuous-iii__align-0020,mozi,mozi-010-exaltation-of-the-virtuous-iii,chapter,sentence,grouped,False,,5,6,exact_or_near_exact,0.93,67,10.67 - 10.71,曰：有力者疾以助人，有財者勉以分人，有道者勸以教人。若此，則飢者得食，寒者得衣，亂者得治。若飢則得食，寒則得衣，亂則得治，此安生生。今王公大人，其所富，其所貴，皆王公大人骨肉之親、無故富貴、面目美好者也。,10.50 - 10.55,"There is no better way than to practise virtue. What then is the way to practise virtue ? Let him who has strength be alert to help others, let him who has wealth endeavour to share it with others, let him who possesses the Tao (the way of nature and life) teach others persuasively. With this, the hungry will be fed, the cold will be clothed, the disturbed will have order. When the hungry are fed, the cold are clothed, and the disturbed have order— this is procuring abimdant hfe. But those whom the rulers now are enriching and honouring are all eir relatives, the rich without merit, and the good-looking."
mozi-010-exaltation-of-the-virtuous-iii__align-0021,mozi,mozi-010-exaltation-of-the-virtuous-iii,chapter,sentence,grouped,False,,3,3,exact_or_near_exact,0.93,72,10.72 - 10.74,今王公大人骨肉之親、無故富貴、面目美好者，焉故必知哉？若不知，使治其國家，則其國家之亂可得而知也。今天下之士君子，皆欲富貴而惡貧賤。,10.56 - 10.58,"What can there be that guarantees these to be wise ? When the unwise are charged with the government of the country, disorder in the country can be predicted. Now the gentlemen of the world like riches and honour, and dislike poverty and humihty."
mozi-010-exaltation-of-the-virtuous-iii__align-0022,mozi,mozi-010-exaltation-of-the-virtuous-iii,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,0.93,75,10.75,然女何爲而得富貴而辟貧賤哉？,10.59,But how can you obtain the former and avoid the latter ?
mozi-010-exaltation-of-the-virtuous-iii__align-0023,mozi,mozi-010-exaltation-of-the-virtuous-iii,chapter,sentence,grouped,False,,6,6,exact_or_near_exact,0.93,76,10.76 - 10.81,曰：莫若爲王公大人骨肉之親、無故富貴、面目美好者。王公人人骨肉之親、無故富貴、面目美好者，此非可學能者也。使不知辯，德行之厚，若禹、湯、文、武，不加得也。王公大人骨肉之親，躄、瘖、聾，暴爲桀紂，不加失也。是故以賞不當賢，罰不當暴。,10.60 - 10.65,"There seems to be no EXALTATION OF THE VIETUOUS (III) 53 other way than, to be the rulers’ relatives, the rich without merit, and the good-looking. Evidently one cannot become these by learning. So, when the art of judging is not understood, although some virtuous people may even compare with Yii, T’ang, Wen, and Wu, there will be no commendation. And, although a relative of the ruler may be lame and dumb, deaf and blind, and evil like Chieh and Chow, there will be no condemnation. Therefore reward does not fall on the virtuous or punishment on the evil. As those rewarded are without merit, those punished are naturally without guilt."
mozi-010-exaltation-of-the-virtuous-iii__align-0024,mozi,mozi-010-exaltation-of-the-virtuous-iii,chapter,sentence,grouped,False,,3,1,exact_or_near_exact,0.93,82,10.82 - 10.84,其所賞者，已無故矣。其所罰者，亦無罪。是以使百姓皆攸心解體，沮以爲善。,10.66,"And so, people all became disintegrated in heart and dissipated in body, and despairing in doing good."
mozi-010-exaltation-of-the-virtuous-iii__align-0025,mozi,mozi-010-exaltation-of-the-virtuous-iii,chapter,sentence,grouped,False,,3,1,exact_or_near_exact,0.93,85,10.85 - 10.87,垂其股肱之力而不相勞來也，腐臭餘財而不相分資也，隱慝良道而不相教誨也。若此，則飢者不得食，寒者不得衣，亂者不得治。推而上之以。,10.67,"With all their strength unused, they would not help one another ; with all unused supplies rotting and fermenting, they would not share with one another; hiding the excellent Tao they would not show it to others."
mozi-010-exaltation-of-the-virtuous-iii__align-0026,mozi,mozi-010-exaltation-of-the-virtuous-iii,chapter,sentence,grouped,False,,6,6,exact_or_near_exact,0.93,88,10.88 - 10.93,是故昔者，堯有舜，舜有禹，禹有皋陶，湯有小臣，武王有閎夭、泰顚、南宮括、散宜生，而天下和，庶民阜。是以近者安之，遠者歸之。日月之所照，舟車之所及，雨露之所漸，粒食之所養，得此莫不勸譽。且今天下之王公大人士君子，中實將欲爲仁義，求爲上士，上欲中聖王之道，下欲中國家百姓之利。故尚賢之爲說，而不可不察此者也。尚賢者，天鬼百姓之利，而政事之本也。,10.68 - 10.73,"As a result of this, the hungry are not fed, the cold are not clothed, and the disturbed are not given order. In the days of old, Yao had Shun, Shun had Yii, Yii had Kao T’ao, T’ang had Yi Yin, Bang Wu had Hung Yao, T’ai Tien, Nan Kung K’uo and San Yi Sheng — therefore the world was harmonious and people were prosperous. And those near felt contented and those distant were attracted. Wherever the sun and the moon shone, boats and vehicles could reach, rain and dew visited, and life depended on grains; few were not converted (to good) by this. Hence if the rulers in the world now desire to do magnanimity and righteousness and be superior men, and desire to strike tbe way of the sage-kings on the one band and work for tbe benefit of the country and tbe people on tbe other ; then it is indispensable that tbe principle of Exaltation of tbe Virtuous be understood. Now, exaltation of tbe virtuous is indeed tbe blessing of Heaven, tbe spirits, and tbe people, as well as tbe foundation of government."
mozi-011-identification-with-the-superior-i__align-0001,mozi,mozi-011-identification-with-the-superior-i,chapter,sentence,grouped,False,,6,3,exact_or_near_exact,0.93,1,11.1 - 11.6,子墨子言曰：古者民始生、未有刑政之時，蓋其語，人異義。是以一人則一義，二人則二義，十人則十義。其人茲衆，其所謂義者亦茲衆。是以人是其義，以非人之義，故交相非也。是以內者父子、兄弟作怨惡，離散不能相和合。,11.1 - 11.3,"Motse said : In the beginning of human life, when there was yet no law and government, the custom was everybody according to his own idea ” Accordingly each man had his own idea, two men had two different ideas and ten men had ten different ideas— the more people the more different notions. And everybody approved of his oto view and disapproved the views of others, and so arose mutual dis-approval among men. As a result, father and son and elder and younger brothers became enemies and were estranged from each other, since they were tmable to reach any agree-ment."
mozi-011-identification-with-the-superior-i__align-0002,mozi,mozi-011-identification-with-the-superior-i,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,0.93,7,11.7 - 11.8,天下之百姓，皆以水火、毒藥相虧害。至有餘力，不能以相勞。,11.4,"Everybody worked for the disadvantage of the others with water, fire, and poison."
mozi-011-identification-with-the-superior-i__align-0003,mozi,mozi-011-identification-with-the-superior-i,chapter,sentence,grouped,False,,3,1,exact_or_near_exact,0.93,9,11.9 - 11.11,腐朽餘財，不以相分。隱匿良道，不以相教。天下之亂，若禽獸然。,11.5,Surplus energy was not spent for mutual aid ; surplus goods were allowed to rot without sharing ; excellent teachings (Tao) were kept secret and not revealed.
mozi-011-identification-with-the-superior-i__align-0004,mozi,mozi-011-identification-with-the-superior-i,chapter,sentence,grouped,False,,2,2,exact_or_near_exact,0.93,12,11.12 - 11.13,夫明虖天下之所以亂者，生於無政長，是故選天下之賢可者，立以爲天子。天子立，以其力爲未足，又選擇天下之賢可者，置立之以爲三公。,11.6 - 11.7,"The disorder in the (human) world could be translation of it. Finally the effort is given up, and it is rendered differently as notion “ idea ”, view purpose ”, and“ standard ”, in different connexions."
mozi-011-identification-with-the-superior-i__align-0005,mozi,mozi-011-identification-with-the-superior-i,chapter,sentence,grouped,False,,3,6,exact_or_near_exact,0.93,14,11.14 - 11.16,天子、三公旣以立，以天下爲博大，遠國異土之民、是非利害之辯，不可一二而明知，故畫分萬國，立諸侯國君。諸侯國君旣已立，以其力爲未足，又選擇其國之賢可者，置立之以爲正長。正長旣已具，天子發政於天下之百姓，言曰：,11.8 - 11.13,"compared to that among birds and beasts. Yet all this dis-order was due to the want of a ruler. Therefore (Heaven) chose the virtuous in the world and crowned him emperor. Feeling the insufficiency of his capacity, the emperor chose the virtuous in the world and installed them as the three ministers. Seeing the vastness of the empire and the difficulty of attending to matters of right and mong and profit and harm among peoples of far countries, the three ministers divided the empire into feudal states and assigned them to feudal lords. Feeling the insufficiency of their capacity, the feudal lords, in turn, chose the virtuous of their states and appointed them as their officials."
mozi-011-identification-with-the-superior-i__align-0006,mozi,mozi-011-identification-with-the-superior-i,chapter,sentence,grouped,False,,6,6,exact_or_near_exact,0.93,17,11.17 - 11.22,「聞善而不善，皆以告其上。上之所是，必皆是之。所非，必皆非之。上有過，則規諫之。下有善，則傍薦之。上同而不下比者，此上之所賞，而下之所譽也。,11.14 - 11.19,"When the rulers were all installed, the emperor issued a mandate to all the people, saying : ‘MJpon hearing good or evil one shall report it to a superior. What the superior thinks to be right all shall think to be right ; what the superior thinks to be wrong all shall think to be wrong. When the superior is at fault there shall be good counsel, when the subordinates show virtue there shall be popular recommendation. To identify one’s self with the superior and not to unite one’s self with the subordinates — this is what deserves encouragement from above and praise from below. On the other hand, if upon hearing good or evil one should not report to a superior ; if what the superior thought to be right one should not think to be right ; if what the superior thought to be wrong one should not think to bo wrong ; if when the superior was at fault there should be no good counsel ; if when the subordinates showed virtue there should be no popular recommendation; if there should be common cause with subordinates and no identification with the superior— this is what deserves punish ment from above and condemnation from below/’ The superior made this the basis of reward and punishment. He was clear-sighted and won his people’s confidence."
mozi-011-identification-with-the-superior-i__align-0007,mozi,mozi-011-identification-with-the-superior-i,chapter,sentence,grouped,False,,5,4,exact_or_near_exact,0.93,23,11.23 - 11.27,意若聞善而不善，不以告其上。上之所是弗能是，上之所非弗能非。上有過弗規諫，下有善弗傍薦。下比不能上同者，此上之所罰，而百姓所毀也。」上以此爲賞罰，甚明察以審信。,11.20 - 11.23,"Now the head of the village was the most high-minded and tender-hearted man of the village. He notified the people of the village, saying : Upon hearing good or evil you shall report it to the head of the district. What the head of the district thinks to be right, all shall think to be right. What he thinks to be wrong, all shall think to be wrong."
mozi-011-identification-with-the-superior-i__align-0008,mozi,mozi-011-identification-with-the-superior-i,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,0.93,28,11.28 - 11.29,是故里長者，里之仁人也。里長發政里之百姓，言曰：,11.24,Put away from your speech that which is not good and learn his good speech.
mozi-011-identification-with-the-superior-i__align-0009,mozi,mozi-011-identification-with-the-superior-i,chapter,sentence,grouped,False,,3,1,exact_or_near_exact,0.93,30,11.30 - 11.32,「聞善而不善，必以告其鄉長。鄉長之所是，必皆是之。鄉長之所非，必皆非之。,11.25,Remove from your conduct that which is not good and learn his good conduct.
mozi-011-identification-with-the-superior-i__align-0010,mozi,mozi-011-identification-with-the-superior-i,chapter,sentence,grouped,False,,6,5,exact_or_near_exact,0.93,33,11.33 - 11.38,去若不善言，學鄉長之善言。去若不善行，學鄉長之善行。則鄉何說以亂哉？」察鄉之所治者，何也？鄉長唯能壹同鄉之義，是以鄉治也。鄉長者，鄉之仁人也。,11.26 - 11.30,"How then can there be disorder in the district Now, how was order brought about in the district ? There was order in the district because the head could unify the standards of the district. The head of the district was the most high-minded and tender-hearted man of the district. He notified the people of the district, saying: ''Upon hearing good or evil you shall report it to the lord. What the lord thinks to be right all shall think to be right ; what he thinks to be wrong all shall think to be wrong."
mozi-011-identification-with-the-superior-i__align-0011,mozi,mozi-011-identification-with-the-superior-i,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,0.93,39,11.39 - 11.40,鄉長發政鄉之百姓，言曰：「聞善而不善者，必以告國君。,11.31,Remove from your speech that which is not good and learn his good speech.
mozi-011-identification-with-the-superior-i__align-0012,mozi,mozi-011-identification-with-the-superior-i,chapter,sentence,grouped,False,,3,1,exact_or_near_exact,0.93,41,11.41 - 11.43,國君之所是，必皆是之。國君之所非，必皆非之。去若不善言，學國君之善言。,11.32,Take away from your conduct that which is not good and learn his good conduct.
