alignment_id,work_id,section_id,section_unit,segment_type,alignment_granularity,is_coarse_alignment,coarse_alignment_reason,source_segment_count,target_segment_count,alignment_type,confidence,order,chinese_ref,chinese_text,translation_ref,translation_text,translation_text_raw,witness_repairs
mozi-009-exaltation-of-the-virtuous-ii__align-0028,mozi,mozi-009-exaltation-of-the-virtuous-ii,chapter,sentence,grouped,False,,2,2,exact_or_near_exact,0.93,81,9.81 - 9.82,故以尚賢使能爲政而治者，夫若言之謂也。以下賢不使能爲政而亂者，若吾言之謂也。,9.90 - 9.91,"And, thus it is recorded: (He) sought out the wise men to protect and aid you/’ And thus But the Essay is not found in the present text of Shu Ohing, states the "" Oath of T’ang "": ""M then sought for the Great Sage, with whom I might unite my strength and mind to govern the empire."" All these show how the sage-kings never failed to exalt the virtuous and employ the capable in government. The sage-kings of old comprehended only this — to exalt the virtuous and employ the capable in government and nobody else; so the whole world was benefited.","And, thus it is recorded: (He) sought out the wise men to protect and aid you/’ And thus But the Essay is not found in the present text of Shu Ohing, states the "" Oath of T’ang "": ""M then sought for the Great Sage, with whom I might unite my strength and mind to govern the empire."" All these show how the sage-kings never failed to exalt the virtuous and employ the capable in government. The sage-kings of old comprehended only this — to exalt the virtuous and employ the capable in government and nobody else; so the whole world was benefited.",[]
mozi-009-exaltation-of-the-virtuous-ii__align-0030,mozi,mozi-009-exaltation-of-the-virtuous-ii,chapter,sentence,grouped,False,,6,6,exact_or_near_exact,0.93,81,9.81 - 9.86,故以尚賢使能爲政而治者，夫若言之謂也。以下賢不使能爲政而亂者，若吾言之謂也。今王公大人中實將欲治其國家，欲修保而勿失，胡不察尚賢爲政之本也？且以尚賢爲政之本者，亦豈獨子墨子之言哉？此聖王之道，先王之書，距年之言也。傳曰：,9.94 - 9.99,"Yao discovered him at Fu Tse. Exalting him, Yao made him Emperor and handed to him the government of the empire and the rule over the people. Yi CMh once served in the bridal party of the daughter of the Prince of Hsin, and later voluntarily served T’ang as his cook. Tang discovered him. Exalting him, T’ang made him his Prime Minister and handed to him the government of the empire and the rule over the people. Fu Yiieh once wore garments of coarse cloth tied with ropes, working as an artisan at Fu Yen.","Yao discovered him at Fu Tse. Exalting him, Yao made him Emperor and handed to him the government of the empire and the rule over the people. Yi CMh once served in the bridal party of the daughter of the Prince of Hsin, and later voluntarily served T’ang as his cook. Tang discovered him. Exalting him, T’ang made him his Prime Minister and handed to him the government of the empire and the rule over the people. Fu Yiieh once wore garments of coarse cloth tied with ropes, working as an artisan at Fu Yen.",[]
mozi-009-exaltation-of-the-virtuous-ii__align-0029,mozi,mozi-009-exaltation-of-the-virtuous-ii,chapter,sentence,grouped,False,,4,4,exact_or_near_exact,0.93,83,9.83 - 9.86,今王公大人中實將欲治其國家，欲修保而勿失，胡不察尚賢爲政之本也？且以尚賢爲政之本者，亦豈獨子墨子之言哉？此聖王之道，先王之書，距年之言也。傳曰：,9.92 - 9.95,"In times of old, Shun cultivated land at Mt. Li, made pottery by the River, and was engaged in fishing in Lake Lei. Yao discovered him at Fu Tse. Exalting him, Yao made him Emperor and handed to him the government of the empire and the rule over the people.","In times of old, Shun cultivated land at Mt. Li, made pottery by the River, and was engaged in fishing in Lake Lei. Yao discovered him at Fu Tse. Exalting him, Yao made him Emperor and handed to him the government of the empire and the rule over the people.",[]
mozi-009-exaltation-of-the-virtuous-ii__align-0031,mozi,mozi-009-exaltation-of-the-virtuous-ii,chapter,sentence,grouped,False,,5,6,exact_or_near_exact,0.93,88,9.88 - 9.92,」《湯誓》曰：「聿求元聖，與之戮力同心，以治天下。」則此言聖王之不失以尚賢使能爲政也。故古者聖王唯能審以尚賢使能爲政，無異物雜焉，天下皆得其利。古者舜，耕歷山，陶河瀕，漁雷澤。,9.97 - 9.102,"Tang discovered him. Exalting him, T’ang made him his Prime Minister and handed to him the government of the empire and the rule over the people. Fu Yiieh once wore garments of coarse cloth tied with ropes, working as an artisan at Fu Yen. Wu Ting dis-covered him. Exalting him, Wu Ting made him High Duke u and handed to him ' the government of the empire and the rule over the people. Why is it that these people starting in humility arrived at honour, starting in poverty arrived at wealth?","Tang discovered him. Exalting him, T’ang made him his Prime Minister and handed to him the government of the empire and the rule over the people. Fu Yiieh once wore garments of coarse cloth tied with ropes, working as an artisan at Fu Yen. Wu Ting dis-covered him. Exalting him, Wu Ting made him High Duke u and handed to him ' the government of the empire and the rule over the people. Why is it that these people starting in humility arrived at honour, starting in poverty arrived at wealth?",[]
mozi-009-exaltation-of-the-virtuous-ii__align-0032,mozi,mozi-009-exaltation-of-the-virtuous-ii,chapter,sentence,grouped,False,,5,6,exact_or_near_exact,0.93,88,9.88 - 9.92,」《湯誓》曰：「聿求元聖，與之戮力同心，以治天下。」則此言聖王之不失以尚賢使能爲政也。故古者聖王唯能審以尚賢使能爲政，無異物雜焉，天下皆得其利。古者舜，耕歷山，陶河瀕，漁雷澤。,9.101 - 9.106,"Exalting him, Wu Ting made him High Duke u and handed to him ' the government of the empire and the rule over the people. Why is it that these people starting in humility arrived at honour, starting in poverty arrived at wealth? It is because these rulers understood the importance of exalting the virtuous and employing the capable in government. Therefore, none of the people were hungry yet without food, cold yet without clothing, tired yet without rest, disturbed yet without peace. And, the ancient sage-kings in exalting the virtuous and employing the capable in government were following the ways of Heaven. Even Heaven does not discriminate among the poor and the rich, the honourable and the humble, the distant and the near, and the related and the unrelated (to those in power).","Exalting him, Wu Ting made him High Duke u and handed to him ' the government of the empire and the rule over the people. Why is it that these people starting in humility arrived at honour, starting in poverty arrived at wealth? It is because these rulers understood the importance of exalting the virtuous and employing the capable in government. Therefore, none of the people were hungry yet without food, cold yet without clothing, tired yet without rest, disturbed yet without peace. And, the ancient sage-kings in exalting the virtuous and employing the capable in government were following the ways of Heaven. Even Heaven does not discriminate among the poor and the rich, the honourable and the humble, the distant and the near, and the related and the unrelated (to those in power).",[]
mozi-009-exaltation-of-the-virtuous-ii__align-0033,mozi,mozi-009-exaltation-of-the-virtuous-ii,chapter,sentence,grouped,False,,4,2,exact_or_near_exact,0.93,94,9.94 - 9.97,伊摯，有莘氏女之私臣，親爲庖人。湯得之，舉以爲己相，與接天下之政，治天下之民。傅說，被褐帶索，庸築乎傅巖。武丁得之，舉以爲三公，與接天下之政，治天下之民。,9.104 - 9.105,"Therefore, none of the people were hungry yet without food, cold yet without clothing, tired yet without rest, disturbed yet without peace. And, the ancient sage-kings in exalting the virtuous and employing the capable in government were following the ways of Heaven.","Therefore, none of the people were hungry yet without food, cold yet without clothing, tired yet without rest, disturbed yet without peace. And, the ancient sage-kings in exalting the virtuous and employing the capable in government were following the ways of Heaven.",[]
mozi-009-exaltation-of-the-virtuous-ii__align-0034,mozi,mozi-009-exaltation-of-the-virtuous-ii,chapter,sentence,grouped,False,,4,2,exact_or_near_exact,0.93,94,9.94 - 9.97,伊摯，有莘氏女之私臣，親爲庖人。湯得之，舉以爲己相，與接天下之政，治天下之民。傅說，被褐帶索，庸築乎傅巖。武丁得之，舉以爲三公，與接天下之政，治天下之民。,9.108 - 9.109,"Now, who were those that, possessing wealth and position, still strove after virtues and were rewarded? They were the sage-kings of the Three Dynasties, namely, Yao, Shun, Yii, T’ang, Wen and Wu.","Now, who were those that, possessing wealth and position, still strove after virtues and were rewarded? They were the sage-kings of the Three Dynasties, namely, Yao, Shun, Yii, T’ang, Wen and Wu.",[]
mozi-009-exaltation-of-the-virtuous-ii__align-0035,mozi,mozi-009-exaltation-of-the-virtuous-ii,chapter,sentence,grouped,False,,3,2,exact_or_near_exact,0.93,98,9.98 - 9.100,此何故始賤卒而貴，始貧卒而富？則王公大人明乎以尚賢使能爲政。是以民無饑而不得食，寒而不得衣，勞而不得息，亂而不得治者。,9.110 - 9.111,"How were they rewarded? When they governed the empire, they loved all the people universally and benefited them, and led them in doing honour to Heaven and service to the spirits.","How were they rewarded? When they governed the empire, they loved all the people universally and benefited them, and led them in doing honour to Heaven and service to the spirits.",[]
mozi-009-exaltation-of-the-virtuous-ii__align-0036,mozi,mozi-009-exaltation-of-the-virtuous-ii,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,0.93,101,9.101 - 9.102,故古聖王以審以尚賢使能爲政，而取法於天。雖天亦不辯貧富貴賤，遠邇親疏，賢者舉而尚之，不肖者抑而廢之。,9.112,"As they loved and benefited the people, Heaven and the spirits rewarded them, appointing them to be Sons of Heaven, and parents of the people.","As they loved and benefited the people, Heaven and the spirits rewarded them, appointing them to be Sons of Heaven, and parents of the people.",[]
mozi-009-exaltation-of-the-virtuous-ii__align-0037,mozi,mozi-009-exaltation-of-the-virtuous-ii,chapter,sentence,grouped,False,,5,3,exact_or_near_exact,0.93,105,9.105 - 9.109,若昔者三代聖王堯、舜、禹、湯、文、武者是也。所以得其賞，何也？曰：其爲政乎天下也，兼而愛之，從而利之，又率天下之萬民，以尚尊天事鬼、愛利萬民。是故天鬼賞之，立爲天子，以爲民父母，萬民從而譽之曰「聖王」，至今不已。,9.110 - 9.112,"How were they rewarded? When they governed the empire, they loved all the people universally and benefited them, and led them in doing honour to Heaven and service to the spirits. As they loved and benefited the people, Heaven and the spirits rewarded them, appointing them to be Sons of Heaven, and parents of the people.","How were they rewarded? When they governed the empire, they loved all the people universally and benefited them, and led them in doing honour to Heaven and service to the spirits. As they loved and benefited the people, Heaven and the spirits rewarded them, appointing them to be Sons of Heaven, and parents of the people.",[]
mozi-009-exaltation-of-the-virtuous-ii__align-0038,mozi,mozi-009-exaltation-of-the-virtuous-ii,chapter,sentence,grouped,False,,6,4,exact_or_near_exact,0.93,110,9.110 - 9.115,則此富貴爲賢以得其賞者也。然則富貴爲暴以得其罰者，誰也？曰：若昔者三代暴王桀、紂、幽、厲者是也。何以知其然也？曰其爲政乎天下也，兼而憎之，從而賊之，又率天下之民，以上詬天侮鬼、賊殺萬民。,9.113 - 9.116,"And, thereupon people praised them, calling them sage-kings even unto this day. These then were those that, possessing wealth and position, still strove after virtues and were rewarded. Now, who were those that, possessing wealth and position, yet practised evil and were punished? They were the wicked kings of the Three Dynasties, namely Chieh, Chow, Yu, and Li.","And, thereupon people praised them, calling them sage-kings even unto this day. These then were those that, possessing wealth and position, still strove after virtues and were rewarded. Now, who were those that, possessing wealth and position, yet practised evil and were punished? They were the wicked kings of the Three Dynasties, namely Chieh, Chow, Yu, and Li.",[]
mozi-009-exaltation-of-the-virtuous-ii__align-0039,mozi,mozi-009-exaltation-of-the-virtuous-ii,chapter,sentence,grouped,False,,6,4,exact_or_near_exact,0.93,110,9.110 - 9.115,則此富貴爲賢以得其賞者也。然則富貴爲暴以得其罰者，誰也？曰：若昔者三代暴王桀、紂、幽、厲者是也。何以知其然也？曰其爲政乎天下也，兼而憎之，從而賊之，又率天下之民，以上詬天侮鬼、賊殺萬民。,9.117 - 9.120,"How do we know they were those? When they governed the empire they disliked all the people inclusively and oppressed them and led them to curse Heaven and the spirits. Oppressing and destroying the people, they were punished by Heaven and the spirits; their corpses were mangled and lacerated, their children and grand-children were scattered and dispersed, their family hearths were extinguished and descendants exterminated. And, thereupon the people railed at them, calling them wicked kings even unto this day.","How do we know they were those? When they governed the empire they disliked all the people inclusively and oppressed them and led them to curse Heaven and the spirits. Oppressing and destroying the people, they were punished by Heaven and the spirits; their corpses were mangled and lacerated, their children and grand-children were scattered and dispersed, their family hearths were extinguished and descendants exterminated. And, thereupon the people railed at them, calling them wicked kings even unto this day.",[]
mozi-009-exaltation-of-the-virtuous-ii__align-0040,mozi,mozi-009-exaltation-of-the-virtuous-ii,chapter,sentence,grouped,False,,6,3,exact_or_near_exact,0.93,117,9.117 - 9.122,萬民從而非之曰「暴王」，至今不已。則此富貴爲暴而以得其罰者也。然則親而不善以得其罰者，誰也？曰：若昔者伯鯀，帝之元子，廢帝之德庸，旣乃刑之于羽之郊，乃熱照無有及也。帝亦不愛。,9.118 - 9.120,"When they governed the empire they disliked all the people inclusively and oppressed them and led them to curse Heaven and the spirits. Oppressing and destroying the people, they were punished by Heaven and the spirits; their corpses were mangled and lacerated, their children and grand-children were scattered and dispersed, their family hearths were extinguished and descendants exterminated. And, thereupon the people railed at them, calling them wicked kings even unto this day.","When they governed the empire they disliked all the people inclusively and oppressed them and led them to curse Heaven and the spirits. Oppressing and destroying the people, they were punished by Heaven and the spirits; their corpses were mangled and lacerated, their children and grand-children were scattered and dispersed, their family hearths were extinguished and descendants exterminated. And, thereupon the people railed at them, calling them wicked kings even unto this day.",[]
mozi-009-exaltation-of-the-virtuous-ii__align-0041,mozi,mozi-009-exaltation-of-the-virtuous-ii,chapter,sentence,grouped,False,,6,3,exact_or_near_exact,0.93,117,9.117 - 9.122,萬民從而非之曰「暴王」，至今不已。則此富貴爲暴而以得其罰者也。然則親而不善以得其罰者，誰也？曰：若昔者伯鯀，帝之元子，廢帝之德庸，旣乃刑之于羽之郊，乃熱照無有及也。帝亦不愛。,9.122 - 9.124,"Now, who were those that were related (to the ruler) but not virtuous and were visited by punishment? Count Kun was of direct royal descent but had degenerated in the royal virtues. So he was banished to the wilderness of Yii Yii where (in the prison) light could not reach him, neither did the emperor show any favour.","Now, who were those that were related (to the ruler) but not virtuous and were visited by punishment? Count Kun was of direct royal descent but had degenerated in the royal virtues. So he was banished to the wilderness of Yii Yii where (in the prison) light could not reach him, neither did the emperor show any favour.",[]
mozi-009-exaltation-of-the-virtuous-ii__align-0042,mozi,mozi-009-exaltation-of-the-virtuous-ii,chapter,sentence,grouped,False,,5,2,exact_or_near_exact,0.93,126,9.126 - 9.130,若昔者禹、稷、皋陶是也。何以知其然也？先王之書《呂刑》道之，曰：「皇帝清問下民，有辭有苗。曰：,9.122 - 9.123,"Now, who were those that were related (to the ruler) but not virtuous and were visited by punishment? Count Kun was of direct royal descent but had degenerated in the royal virtues.","Now, who were those that were related (to the ruler) but not virtuous and were visited by punishment? Count Kun was of direct royal descent but had degenerated in the royal virtues.",[]
mozi-009-exaltation-of-the-virtuous-ii__align-0043,mozi,mozi-009-exaltation-of-the-virtuous-ii,chapter,sentence,grouped,False,,6,4,exact_or_near_exact,0.93,131,9.131 - 9.136,『羣后之肆在下，明明不常，鰥寡不蓋。德威維威，德明維明。』乃名三后，恤功於民。伯夷降典，哲民維刑。禹平水土，主名山川。稷隆播種，農殖嘉穀。,9.124 - 9.127,"So he was banished to the wilderness of Yii Yii where (in the prison) light could not reach him, neither did the emperor show any favour. Such was he who was related but not virtuous and was visited by punishment. Now, who were those that were employed by Heaven because of their capability? Yii, Chi, and Kao T’ao were they.","So he was banished to the wilderness of Yii Yii where (in the prison) light could not reach him, neither did the emperor show any favour. Such was he who was related but not virtuous and was visited by punishment. Now, who were those that were employed by Heaven because of their capability? Yii, Chi, and Kao T’ao were they.",[]
mozi-009-exaltation-of-the-virtuous-ii__align-0044,mozi,mozi-009-exaltation-of-the-virtuous-ii,chapter,sentence,grouped,False,,6,4,exact_or_near_exact,0.93,131,9.131 - 9.136,『羣后之肆在下，明明不常，鰥寡不蓋。德威維威，德明維明。』乃名三后，恤功於民。伯夷降典，哲民維刑。禹平水土，主名山川。稷隆播種，農殖嘉穀。,9.128 - 9.131,"How do we know that? It is found in the Penal Code of Lii "", a among his subjects, and complaints were made against the Miaos (barbarians)."" Again, As the feudal lords have been appointed without insight, even the widows and the widowers are not protected. Dignity is revered only when it is accompanied with. magnanimity; enlightenment is respected only when it is accompanied with magnanimity.","How do we know that? It is found in the Penal Code of Lii "", a among his subjects, and complaints were made against the Miaos (barbarians)."" Again, As the feudal lords have been appointed without insight, even the widows and the widowers are not protected. Dignity is revered only when it is accompanied with. magnanimity; enlightenment is respected only when it is accompanied with magnanimity.",[]
mozi-009-exaltation-of-the-virtuous-ii__align-0045,mozi,mozi-009-exaltation-of-the-virtuous-ii,chapter,sentence,grouped,False,,6,6,exact_or_near_exact,0.93,141,9.141 - 9.146,「此道也，大用之，天下則不窕；小用之，則不困；修用之，則萬民被其利，終身無已。」《周頌》道之曰：「聖人之德昭於天下，若天之高，若地之普，若山之承，不坼不崩。若日之光，若月之明，與天地同常。,9.134 - 9.139,""" From the princes down to the inferior officers, all helped with clear intelligence the spread of the regular principles of duty, and the solitary and the widows were no more disregarded. The great emperor with an unprejudiced mind carried his inquiries low down among the people, and the solitary and widows laid before him their complaints against the Meaos. He sought to awe (the people) by his virtue, and all were filled with dread, he proceeded (also) to enlightenthem by his virtue, and all were enlightened. And he charged the three chiefs to labour with compassionate anxiety in the people's behalf. The Baron E delivered the statutes (of ceremony) to prevent the people from rendering themselves obnoxious to punishment. Yu reduced to order the water and the land, distinguishing by name the hills and rivers.",""" From the princes down to the inferior officers, all helped with clear intelligence the spread of the regular principles of duty, and the solitary and the widows were no more disregarded. The great emperor with an unprejudiced mind carried his inquiries low down among the people, and the solitary and widows laid before him their complaints against the Meaos. He sought to awe (the people) by his virtue, and all were filled with dread, he proceeded (also) to enlightenthem by his virtue, and all were enlightened. And he charged the three chiefs to labour with compassionate anxiety in the people's behalf. The Baron E delivered the statutes (of ceremony) to prevent the people from rendering themselves obnoxious to punishment. Yu reduced to order the water and the land, distinguishing by name the hills and rivers.",[]
mozi-009-exaltation-of-the-virtuous-ii__align-0046,mozi,mozi-009-exaltation-of-the-virtuous-ii,chapter,sentence,grouped,False,,6,6,exact_or_near_exact,0.93,141,9.141 - 9.146,「此道也，大用之，天下則不窕；小用之，則不困；修用之，則萬民被其利，終身無已。」《周頌》道之曰：「聖人之德昭於天下，若天之高，若地之普，若山之承，不坼不崩。若日之光，若月之明，與天地同常。,9.138 - 9.143,"The Baron E delivered the statutes (of ceremony) to prevent the people from rendering themselves obnoxious to punishment. Yu reduced to order the water and the land, distinguishing by name the hills and rivers. Tseih spread abroad a knowledge of husbandry, so that the people could largely cultivate the admirable grains. When the three chiefs had accomplished their work, it was abundantly well with the people."" Thus.said, the ancient kings: - ""Now, this way, When followed broadly to govern the world, will not be found to be too slender; when followed narrowly, will not be too unwieldly; when followed with, discretion, will benefit the people beyond their lifetime."" Referring to it, the "" Eulogy of Chou "" sings: "" The virtue of the sage shining upon the world is lofty as Heaven, wide as earth, high as the mountain, unbreakable and infallible; luminating as the sun, brilliant as the moon, eternal with heaven and earth."" This is to describe how enlightening and all-embracing, deep-rooted and, therefore, permanent is the virtue of the sage. Therefore the virtue of the sage is really inclusive of heaven and earth. Now, the rulers want to be lord over the empire and be head of the feudal lords.","The Baron E delivered the statutes (of ceremony) to prevent the people from rendering themselves obnoxious to punishment. Yu reduced to order the water and the land, distinguishing by name the hills and rivers. Tseih spread abroad a knowledge of husbandry, so that the people could largely cultivate the admirable grains. When the three chiefs had accomplished their work, it was abundantly well with the people."" Thus.said, the ancient kings: - ""Now, this way, When followed broadly to govern the world, will not be found to be too slender; when followed narrowly, will not be too unwieldly; when followed with, discretion, will benefit the people beyond their lifetime."" Referring to it, the "" Eulogy of Chou "" sings: "" The virtue of the sage shining upon the world is lofty as Heaven, wide as earth, high as the mountain, unbreakable and infallible; luminating as the sun, brilliant as the moon, eternal with heaven and earth."" This is to describe how enlightening and all-embracing, deep-rooted and, therefore, permanent is the virtue of the sage. Therefore the virtue of the sage is really inclusive of heaven and earth. Now, the rulers want to be lord over the empire and be head of the feudal lords.",[]
mozi-009-exaltation-of-the-virtuous-ii__align-0047,mozi,mozi-009-exaltation-of-the-virtuous-ii,chapter,sentence,grouped,False,,4,4,exact_or_near_exact,0.93,147,9.147 - 9.150,」則此言聖人之德章明博大，埴固以修久也。故聖人之德，蓋總乎天地者也。今王公大人欲王天下、正諸侯，夫無德義，將何以哉？其說將必挾震威彊。,9.144 - 9.147,But how can it be done without / virtue and righteousness? Their way must be by over-; powering and overawing. But what makes them adopt this? ' It simply pursues the people to death.,But how can it be done without / virtue and righteousness? Their way must be by over-; powering and overawing. But what makes them adopt this? ' It simply pursues the people to death.,[]
mozi-009-exaltation-of-the-virtuous-ii__align-0048,mozi,mozi-009-exaltation-of-the-virtuous-ii,chapter,sentence,grouped,False,,3,5,exact_or_near_exact,0.93,154,9.154 - 9.156,所欲不得，而所憎屢至，自古及今，未嘗能有以此王天下、正諸侯者也。今大人欲王天下、正諸侯，將欲使意得乎天下，名成乎後世，故不察尚賢爲政之本也？此聖人之厚行也！,9.145 - 9.149,"Their way must be by over-; powering and overawing. But what makes them adopt this? ' It simply pursues the people to death. But hfe is what the I people eagerly desire, and death what they greatly dread. What is desired is not obtained, but what is dreaded befalls them ever so often.","Their way must be by over-; powering and overawing. But what makes them adopt this? ' It simply pursues the people to death. But hfe is what the I people eagerly desire, and death what they greatly dread. What is desired is not obtained, but what is dreaded befalls them ever so often.",[]
mozi-009-exaltation-of-the-virtuous-ii__align-0049,mozi,mozi-009-exaltation-of-the-virtuous-ii,chapter,sentence,grouped,False,,3,5,exact_or_near_exact,0.93,154,9.154 - 9.156,所欲不得，而所憎屢至，自古及今，未嘗能有以此王天下、正諸侯者也。今大人欲王天下、正諸侯，將欲使意得乎天下，名成乎後世，故不察尚賢爲政之本也？此聖人之厚行也！,9.149 - 9.153,"What is desired is not obtained, but what is dreaded befalls them ever so often. From antiquity to the present, none has yet been able to be lord over the empire and head of the feudal lords by this way. Now the rulers desire to be lord of the world and head of the feudal lords and want to have their ideas prevail all over the world, and their names established in posterity. But why do they not learn that exaltation of the virtuous is the foundation of government? This was the actual conduct of the sages.","What is desired is not obtained, but what is dreaded befalls them ever so often. From antiquity to the present, none has yet been able to be lord over the empire and head of the feudal lords by this way. Now the rulers desire to be lord of the world and head of the feudal lords and want to have their ideas prevail all over the world, and their names established in posterity. But why do they not learn that exaltation of the virtuous is the foundation of government? This was the actual conduct of the sages.",[]
